"kingdom","phylum","class","species","nobs","city"
"Animalia","Arthropoda","Chilopoda","Scolopendra heros",14,"San Antonio"
"Animalia","Arthropoda","Insecta","Abaeis nicippe",42,"San Antonio"
"Animalia","Arthropoda","Insecta","Acanthocephala declivis",16,"San Antonio"
"Animalia","Arthropoda","Insecta","Achlyodes thraso",12,"San Antonio"
"Animalia","Arthropoda","Insecta","Agraulis vanillae",222,"San Antonio"
"Animalia","Arthropoda","Insecta","Aidemona azteca",11,"San Antonio"
"Animalia","Arthropoda","Insecta","Amblyscirtes celia",14,"San Antonio"
"Animalia","Arthropoda","Insecta","Amorpha juglandis",11,"San Antonio"
"Animalia","Arthropoda","Insecta","Anartia jatrophae",19,"San Antonio"
"Animalia","Arthropoda","Insecta","Anax junius",12,"San Antonio"
"Animalia","Arthropoda","Insecta","Anthanassa texana",16,"San Antonio"
"Animalia","Arthropoda","Insecta","Antheraea polyphemus",49,"San Antonio"
"Animalia","Arthropoda","Insecta","Apis mellifera",375,"San Antonio"
"Animalia","Arthropoda","Insecta","Argia immunda",17,"San Antonio"
"Animalia","Arthropoda","Insecta","Argia moesta",18,"San Antonio"
"Animalia","Arthropoda","Insecta","Argia sedula",14,"San Antonio"
"Animalia","Arthropoda","Insecta","Arilus cristatus",61,"San Antonio"
"Animalia","Arthropoda","Insecta","Ascalapha odorata",19,"San Antonio"
"Animalia","Arthropoda","Insecta","Asphaera lustrans",14,"San Antonio"
"Animalia","Arthropoda","Insecta","Asterocampa celtis",13,"San Antonio"
"Animalia","Arthropoda","Insecta","Asterocampa clyton",62,"San Antonio"
"Animalia","Arthropoda","Insecta","Asterocampa leilia",21,"San Antonio"
"Animalia","Arthropoda","Insecta","Atalopedes campestris",25,"San Antonio"
"Animalia","Arthropoda","Insecta","Atlides halesus",14,"San Antonio"
"Animalia","Arthropoda","Insecta","Atteva aurea",13,"San Antonio"
"Animalia","Arthropoda","Insecta","Battus philenor",172,"San Antonio"
"Animalia","Arthropoda","Insecta","Bombus pensylvanicus",96,"San Antonio"
"Animalia","Arthropoda","Insecta","Bombus sonorus",11,"San Antonio"
"Animalia","Arthropoda","Insecta","Brachygastra mellifica",23,"San Antonio"
"Animalia","Arthropoda","Insecta","Brephidium exilis",16,"San Antonio"
"Animalia","Arthropoda","Insecta","Calephelis nemesis",29,"San Antonio"
"Animalia","Arthropoda","Insecta","Calephelis perditalis",25,"San Antonio"
"Animalia","Arthropoda","Insecta","Callicista columella",39,"San Antonio"
"Animalia","Arthropoda","Insecta","Caria ino",17,"San Antonio"
"Animalia","Arthropoda","Insecta","Ceratomia undulosa",13,"San Antonio"
"Animalia","Arthropoda","Insecta","Chinavia hilaris",17,"San Antonio"
"Animalia","Arthropoda","Insecta","Chioides catillus",31,"San Antonio"
"Animalia","Arthropoda","Insecta","Chlosyne lacinia",72,"San Antonio"
"Animalia","Arthropoda","Insecta","Coccinella septempunctata",74,"San Antonio"
"Animalia","Arthropoda","Insecta","Colias eurytheme",56,"San Antonio"
"Animalia","Arthropoda","Insecta","Copaeodes minima",17,"San Antonio"
"Animalia","Arthropoda","Insecta","Cotinis nitida",16,"San Antonio"
"Animalia","Arthropoda","Insecta","Ctenolepisma longicaudata",19,"San Antonio"
"Animalia","Arthropoda","Insecta","Cycloneda sanguinea",14,"San Antonio"
"Animalia","Arthropoda","Insecta","Danaus eresimus",11,"San Antonio"
"Animalia","Arthropoda","Insecta","Danaus gilippus",135,"San Antonio"
"Animalia","Arthropoda","Insecta","Danaus plexippus",208,"San Antonio"
"Animalia","Arthropoda","Insecta","Diabrotica undecimpunctata",54,"San Antonio"
"Animalia","Arthropoda","Insecta","Dythemis velox",14,"San Antonio"
"Animalia","Arthropoda","Insecta","Echinargus isola",51,"San Antonio"
"Animalia","Arthropoda","Insecta","Erinnyis obscura",16,"San Antonio"
"Animalia","Arthropoda","Insecta","Erynnis funeralis",18,"San Antonio"
"Animalia","Arthropoda","Insecta","Erynnis horatius",16,"San Antonio"
"Animalia","Arthropoda","Insecta","Erythemis simplicicollis",22,"San Antonio"
"Animalia","Arthropoda","Insecta","Estigmene acrea",40,"San Antonio"
"Animalia","Arthropoda","Insecta","Eumorpha vitis",13,"San Antonio"
"Animalia","Arthropoda","Insecta","Eupackardia calleta",25,"San Antonio"
"Animalia","Arthropoda","Insecta","Euptoieta claudia",105,"San Antonio"
"Animalia","Arthropoda","Insecta","Evania appendigaster",11,"San Antonio"
"Animalia","Arthropoda","Insecta","Galgula partita",13,"San Antonio"
"Animalia","Arthropoda","Insecta","Halysidota schausi",17,"San Antonio"
"Animalia","Arthropoda","Insecta","Harmonia axyridis",107,"San Antonio"
"Animalia","Arthropoda","Insecta","Hemiargus ceraunus",45,"San Antonio"
"Animalia","Arthropoda","Insecta","Hetaerina titia",11,"San Antonio"
"Animalia","Arthropoda","Insecta","Hippodamia convergens",31,"San Antonio"
"Animalia","Arthropoda","Insecta","Hylephila phyleus",111,"San Antonio"
"Animalia","Arthropoda","Insecta","Hyles lineata",28,"San Antonio"
"Animalia","Arthropoda","Insecta","Hypena scabra",15,"San Antonio"
"Animalia","Arthropoda","Insecta","Hypercompe scribonia",18,"San Antonio"
"Animalia","Arthropoda","Insecta","Hyphantria cunea",24,"San Antonio"
"Animalia","Arthropoda","Insecta","Ischnura ramburii",15,"San Antonio"
"Animalia","Arthropoda","Insecta","Junonia coenia",122,"San Antonio"
"Animalia","Arthropoda","Insecta","Kricogonia lyside",31,"San Antonio"
"Animalia","Arthropoda","Insecta","Labidomera clivicollis",16,"San Antonio"
"Animalia","Arthropoda","Insecta","Largus maculatus",14,"San Antonio"
"Animalia","Arthropoda","Insecta","Leptinotarsa haldemani",11,"San Antonio"
"Animalia","Arthropoda","Insecta","Leptotes cassius",43,"San Antonio"
"Animalia","Arthropoda","Insecta","Lerema accius",55,"San Antonio"
"Animalia","Arthropoda","Insecta","Lerodea eufala",31,"San Antonio"
"Animalia","Arthropoda","Insecta","Libellula luctuosa",17,"San Antonio"
"Animalia","Arthropoda","Insecta","Libytheana carinenta",134,"San Antonio"
"Animalia","Arthropoda","Insecta","Limenitis archippus",17,"San Antonio"
"Animalia","Arthropoda","Insecta","Malacosoma disstria",26,"San Antonio"
"Animalia","Arthropoda","Insecta","Mallophora leschenaultii",21,"San Antonio"
"Animalia","Arthropoda","Insecta","Megaphasma denticrus",13,"San Antonio"
"Animalia","Arthropoda","Insecta","Megatibicen resh",17,"San Antonio"
"Animalia","Arthropoda","Insecta","Melanoplus differentialis",33,"San Antonio"
