"kingdom","phylum","class","species","nobs","city"
"Animalia","Arthropoda","Chilopoda","Scutigera coleoptrata",12,"Baltimore"
"Animalia","Arthropoda","Diplopoda","Apheloria virginiensis",25,"Baltimore"
"Animalia","Arthropoda","Diplopoda","Narceus americanus",13,"Baltimore"
"Animalia","Arthropoda","Insecta","Acanalonia conica",17,"Baltimore"
"Animalia","Arthropoda","Insecta","Acrolophus panamae",24,"Baltimore"
"Animalia","Arthropoda","Insecta","Acrolophus popeanella",80,"Baltimore"
"Animalia","Arthropoda","Insecta","Acronicta americana",19,"Baltimore"
"Animalia","Arthropoda","Insecta","Actias luna",12,"Baltimore"
"Animalia","Arthropoda","Insecta","Agrochola bicolorago",17,"Baltimore"
"Animalia","Arthropoda","Insecta","Alaus oculatus",20,"Baltimore"
"Animalia","Arthropoda","Insecta","Anax junius",20,"Baltimore"
"Animalia","Arthropoda","Insecta","Ancyloxypha numitor",14,"Baltimore"
"Animalia","Arthropoda","Insecta","Antheraea polyphemus",22,"Baltimore"
"Animalia","Arthropoda","Insecta","Aphis nerii",11,"Baltimore"
"Animalia","Arthropoda","Insecta","Apis mellifera",60,"Baltimore"
"Animalia","Arthropoda","Insecta","Argia fumipennis",37,"Baltimore"
"Animalia","Arthropoda","Insecta","Argia moesta",24,"Baltimore"
"Animalia","Arthropoda","Insecta","Argyrotaenia quercifoliana",20,"Baltimore"
"Animalia","Arthropoda","Insecta","Arilus cristatus",23,"Baltimore"
"Animalia","Arthropoda","Insecta","Atalopedes campestris",61,"Baltimore"
"Animalia","Arthropoda","Insecta","Atteva aurea",32,"Baltimore"
"Animalia","Arthropoda","Insecta","Boisea trivittata",29,"Baltimore"
"Animalia","Arthropoda","Insecta","Bombus griseocollis",18,"Baltimore"
"Animalia","Arthropoda","Insecta","Bombus impatiens",51,"Baltimore"
"Animalia","Arthropoda","Insecta","Calopteryx maculata",48,"Baltimore"
"Animalia","Arthropoda","Insecta","Calycopis cecrops",20,"Baltimore"
"Animalia","Arthropoda","Insecta","Camponotus castaneus",16,"Baltimore"
"Animalia","Arthropoda","Insecta","Ceratomia catalpae",13,"Baltimore"
"Animalia","Arthropoda","Insecta","Chauliognathus marginatus",17,"Baltimore"
"Animalia","Arthropoda","Insecta","Chinavia hilaris",18,"Baltimore"
