"kingdom","phylum","class","species","nobs","city"
"Animalia","Annelida","Clitellata","Lumbricus terrestris",13,"Raleigh"
"Animalia","Arthropoda","Chilopoda","Scutigera coleoptrata",41,"Raleigh"
"Animalia","Arthropoda","Diplopoda","Apheloria tigana",64,"Raleigh"
"Animalia","Arthropoda","Diplopoda","Narceus americanus",40,"Raleigh"
"Animalia","Arthropoda","Diplopoda","Oxidus gracilis",26,"Raleigh"
"Animalia","Arthropoda","Insecta","Abaeis nicippe",24,"Raleigh"
"Animalia","Arthropoda","Insecta","Acanthocephala declivis",34,"Raleigh"
"Animalia","Arthropoda","Insecta","Acericecis ocellaris",20,"Raleigh"
"Animalia","Arthropoda","Insecta","Acrolophus popeanella",24,"Raleigh"
"Animalia","Arthropoda","Insecta","Actias luna",52,"Raleigh"
"Animalia","Arthropoda","Insecta","Aedes albopictus",16,"Raleigh"
"Animalia","Arthropoda","Insecta","Alaus oculatus",45,"Raleigh"
"Animalia","Arthropoda","Insecta","Anicla infecta",11,"Raleigh"
"Animalia","Arthropoda","Insecta","Antheraea polyphemus",23,"Raleigh"
"Animalia","Arthropoda","Insecta","Aphis nerii",14,"Raleigh"
"Animalia","Arthropoda","Insecta","Apis mellifera",104,"Raleigh"
"Animalia","Arthropoda","Insecta","Argia apicalis",17,"Raleigh"
"Animalia","Arthropoda","Insecta","Arilus cristatus",43,"Raleigh"
"Animalia","Arthropoda","Insecta","Atteva aurea",44,"Raleigh"
"Animalia","Arthropoda","Insecta","Battus philenor",17,"Raleigh"
"Animalia","Arthropoda","Insecta","Boisea trivittata",18,"Raleigh"
"Animalia","Arthropoda","Insecta","Bombus griseocollis",14,"Raleigh"
"Animalia","Arthropoda","Insecta","Bombus impatiens",88,"Raleigh"
"Animalia","Arthropoda","Insecta","Bombus pensylvanicus",32,"Raleigh"
"Animalia","Arthropoda","Insecta","Calopteryx maculata",32,"Raleigh"
"Animalia","Arthropoda","Insecta","Camponotus castaneus",25,"Raleigh"
"Animalia","Arthropoda","Insecta","Camponotus pennsylvanicus",42,"Raleigh"
"Animalia","Arthropoda","Insecta","Chinavia hilaris",17,"Raleigh"
"Animalia","Arthropoda","Insecta","Chrysopilus thoracicus",12,"Raleigh"
"Animalia","Arthropoda","Insecta","Cicindela sexguttata",23,"Raleigh"
"Animalia","Arthropoda","Insecta","Coccinella septempunctata",52,"Raleigh"
"Animalia","Arthropoda","Insecta","Cotinis nitida",47,"Raleigh"
