"kingdom","phylum","class","species","nobs","city"
"Animalia","Arthropoda","Insecta","Apis mellifera",19,"Kansas City"
"Animalia","Arthropoda","Insecta","Argia apicalis",11,"Kansas City"
"Animalia","Arthropoda","Insecta","Arilus cristatus",53,"Kansas City"
"Animalia","Arthropoda","Insecta","Asterocampa celtis",18,"Kansas City"
"Animalia","Arthropoda","Insecta","Atteva aurea",14,"Kansas City"
"Animalia","Arthropoda","Insecta","Bombus griseocollis",19,"Kansas City"
"Animalia","Arthropoda","Insecta","Calopteryx maculata",21,"Kansas City"
"Animalia","Arthropoda","Insecta","Chauliognathus pensylvanicus",14,"Kansas City"
"Animalia","Arthropoda","Insecta","Danaus plexippus",52,"Kansas City"
"Animalia","Arthropoda","Insecta","Epargyreus clarus",13,"Kansas City"
"Animalia","Arthropoda","Insecta","Erythemis simplicicollis",13,"Kansas City"
"Animalia","Arthropoda","Insecta","Halyomorpha halys",29,"Kansas City"
"Animalia","Arthropoda","Insecta","Harmonia axyridis",12,"Kansas City"
"Animalia","Arthropoda","Insecta","Junonia coenia",13,"Kansas City"
"Animalia","Arthropoda","Insecta","Limenitis astyanax",11,"Kansas City"
"Animalia","Arthropoda","Insecta","Oncopeltus fasciatus",15,"Kansas City"
"Animalia","Arthropoda","Insecta","Papilio glaucus",19,"Kansas City"
"Animalia","Arthropoda","Insecta","Papilio polibetes",31,"Kansas City"
"Animalia","Arthropoda","Insecta","Plathemis lydia",13,"Kansas City"
"Animalia","Arthropoda","Insecta","Popillia japonica",17,"Kansas City"
"Animalia","Arthropoda","Insecta","Stagmomantis carolina",13,"Kansas City"
"Animalia","Arthropoda","Insecta","Tenodera sinensis",15,"Kansas City"
"Animalia","Arthropoda","Insecta","Tramea lacerata",11,"Kansas City"
"Animalia","Arthropoda","Insecta","Xylocopa virginica",17,"Kansas City"
"Animalia","Arthropoda",NA,"Argiope aurantia",14,"Kansas City"
"Animalia","Arthropoda",NA,"Platycryptus undatus",12,"Kansas City"
"Animalia","Chordata","Amphibia","Anaxyrus americanus",14,"Kansas City"
"Animalia","Chordata","Amphibia","Lithobates catesbeianus",14,"Kansas City"
"Animalia","Chordata","Aves","Accipiter cooperii",170,"Kansas City"
"Animalia","Chordata","Aves","Accipiter striatus",67,"Kansas City"
"Animalia","Chordata","Aves","Actitis macularius",48,"Kansas City"
"Animalia","Chordata","Aves","Agelaius phoeniceus",219,"Kansas City"
"Animalia","Chordata","Aves","Aix sponsa",88,"Kansas City"
"Animalia","Chordata","Aves","Anas acuta",15,"Kansas City"
"Animalia","Chordata","Aves","Anas americana",13,"Kansas City"
"Animalia","Chordata","Aves","Anas clypeata",56,"Kansas City"
"Animalia","Chordata","Aves","Anas crecca",23,"Kansas City"
"Animalia","Chordata","Aves","Anas discors",79,"Kansas City"
"Animalia","Chordata","Aves","Anas platyrhynchos",367,"Kansas City"
"Animalia","Chordata","Aves","Anas strepera",45,"Kansas City"
"Animalia","Chordata","Aves","Anser albifrons",34,"Kansas City"
"Animalia","Chordata","Aves","Anthus rubescens",11,"Kansas City"
"Animalia","Chordata","Aves","Archilochus colubris",169,"Kansas City"
"Animalia","Chordata","Aves","Ardea herodias",245,"Kansas City"
"Animalia","Chordata","Aves","Aythya affinis",28,"Kansas City"
"Animalia","Chordata","Aves","Aythya americana",11,"Kansas City"
"Animalia","Chordata","Aves","Aythya collaris",44,"Kansas City"
"Animalia","Chordata","Aves","Aythya marila",12,"Kansas City"
"Animalia","Chordata","Aves","Baeolophus bicolor",328,"Kansas City"
"Animalia","Chordata","Aves","Bombycilla cedrorum",116,"Kansas City"
"Animalia","Chordata","Aves","Branta canadensis",506,"Kansas City"
"Animalia","Chordata","Aves","Branta hutchinsii",40,"Kansas City"
"Animalia","Chordata","Aves","Bubo virginianus",54,"Kansas City"
"Animalia","Chordata","Aves","Bucephala albeola",28,"Kansas City"
"Animalia","Chordata","Aves","Bucephala clangula",48,"Kansas City"
"Animalia","Chordata","Aves","Buteo jamaicensis",431,"Kansas City"
"Animalia","Chordata","Aves","Buteo lineatus",72,"Kansas City"
"Animalia","Chordata","Aves","Buteo platypterus",34,"Kansas City"
"Animalia","Chordata","Aves","Butorides virescens",60,"Kansas City"
"Animalia","Chordata","Aves","Cardellina canadensis",11,"Kansas City"
"Animalia","Chordata","Aves","Cardellina pusilla",39,"Kansas City"
"Animalia","Chordata","Aves","Cardinalis cardinalis",707,"Kansas City"
"Animalia","Chordata","Aves","Cathartes aura",333,"Kansas City"
"Animalia","Chordata","Aves","Catharus guttatus",32,"Kansas City"
"Animalia","Chordata","Aves","Catharus minimus",18,"Kansas City"
"Animalia","Chordata","Aves","Catharus ustulatus",147,"Kansas City"
"Animalia","Chordata","Aves","Certhia americana",92,"Kansas City"
"Animalia","Chordata","Aves","Chaetura pelagica",174,"Kansas City"
"Animalia","Chordata","Aves","Charadrius vociferus",144,"Kansas City"
"Animalia","Chordata","Aves","Chen caerulescens",58,"Kansas City"
"Animalia","Chordata","Aves","Chen rossii",17,"Kansas City"
"Animalia","Chordata","Aves","Chondestes grammacus",14,"Kansas City"
"Animalia","Chordata","Aves","Chordeiles minor",78,"Kansas City"
"Animalia","Chordata","Aves","Circus cyaneus",12,"Kansas City"
"Animalia","Chordata","Aves","Cistothorus palustris",24,"Kansas City"
"Animalia","Chordata","Aves","Coccyzus americanus",54,"Kansas City"
"Animalia","Chordata","Aves","Colaptes auratus",326,"Kansas City"
