"kingdom","phylum","class","species","nobs","city"
"Animalia","Arthropoda","Insecta","Adalia bipunctata",18,"Edmonton"
"Animalia","Arthropoda","Insecta","Aeshna interrupta",14,"Edmonton"
"Animalia","Arthropoda","Insecta","Aglais milberti",11,"Edmonton"
"Animalia","Arthropoda","Insecta","Apis mellifera",35,"Edmonton"
"Animalia","Arthropoda","Insecta","Bombus cryptarum",19,"Edmonton"
"Animalia","Arthropoda","Insecta","Bombus perplexus",13,"Edmonton"
"Animalia","Arthropoda","Insecta","Carabus nemoralis",13,"Edmonton"
"Animalia","Arthropoda","Insecta","Coccinella septempunctata",24,"Edmonton"
"Animalia","Arthropoda","Insecta","Glaucopsyche lygdamus",11,"Edmonton"
"Animalia","Arthropoda","Insecta","Lilioceris lilii",16,"Edmonton"
"Animalia","Arthropoda","Insecta","Lophocampa maculata",52,"Edmonton"
"Animalia","Arthropoda","Insecta","Papilio canadensis",12,"Edmonton"
"Animalia","Arthropoda","Insecta","Pieris rapae",14,"Edmonton"
"Animalia","Arthropoda","Insecta","Sympetrum danae",12,"Edmonton"
"Animalia","Arthropoda","Insecta","Toxomerus marginatus",11,"Edmonton"
"Animalia","Arthropoda","Insecta","Vanessa cardui",11,"Edmonton"
"Animalia","Arthropoda",NA,"Phalangium opilio",14,"Edmonton"
"Animalia","Arthropoda",NA,"Salticus scenicus",16,"Edmonton"
"Animalia","Chordata","Amphibia","Lithobates sylvaticus",20,"Edmonton"
"Animalia","Chordata","Aves","Acanthis flammea",97,"Edmonton"
"Animalia","Chordata","Aves","Acanthis hornemanni",11,"Edmonton"
"Animalia","Chordata","Aves","Accipiter cooperii",66,"Edmonton"
"Animalia","Chordata","Aves","Accipiter gentilis",31,"Edmonton"
"Animalia","Chordata","Aves","Accipiter striatus",54,"Edmonton"
"Animalia","Chordata","Aves","Actitis macularius",46,"Edmonton"
"Animalia","Chordata","Aves","Aechmophorus occidentalis",11,"Edmonton"
"Animalia","Chordata","Aves","Aegolius acadicus",21,"Edmonton"
"Animalia","Chordata","Aves","Agelaius phoeniceus",217,"Edmonton"
"Animalia","Chordata","Aves","Ammodramus leconteii",23,"Edmonton"
"Animalia","Chordata","Aves","Anas acuta",32,"Edmonton"
"Animalia","Chordata","Aves","Anas americana",120,"Edmonton"
"Animalia","Chordata","Aves","Anas clypeata",79,"Edmonton"
"Animalia","Chordata","Aves","Anas crecca",43,"Edmonton"
"Animalia","Chordata","Aves","Anas cyanoptera",11,"Edmonton"
"Animalia","Chordata","Aves","Anas discors",76,"Edmonton"
"Animalia","Chordata","Aves","Anas platyrhynchos",414,"Edmonton"
"Animalia","Chordata","Aves","Anas strepera",60,"Edmonton"
"Animalia","Chordata","Aves","Anser albifrons",55,"Edmonton"
"Animalia","Chordata","Aves","Archilochus colubris",18,"Edmonton"
"Animalia","Chordata","Aves","Ardea herodias",73,"Edmonton"
"Animalia","Chordata","Aves","Aythya affinis",103,"Edmonton"
"Animalia","Chordata","Aves","Aythya americana",60,"Edmonton"
"Animalia","Chordata","Aves","Aythya collaris",41,"Edmonton"
"Animalia","Chordata","Aves","Aythya marila",24,"Edmonton"
"Animalia","Chordata","Aves","Aythya valisineria",33,"Edmonton"
"Animalia","Chordata","Aves","Bombycilla cedrorum",140,"Edmonton"
"Animalia","Chordata","Aves","Bombycilla garrulus",253,"Edmonton"
"Animalia","Chordata","Aves","Bonasa umbellus",16,"Edmonton"
"Animalia","Chordata","Aves","Branta canadensis",467,"Edmonton"
"Animalia","Chordata","Aves","Bubo scandiacus",51,"Edmonton"
"Animalia","Chordata","Aves","Bubo virginianus",89,"Edmonton"
"Animalia","Chordata","Aves","Bucephala albeola",83,"Edmonton"
"Animalia","Chordata","Aves","Bucephala clangula",199,"Edmonton"
"Animalia","Chordata","Aves","Bucephala islandica",11,"Edmonton"
"Animalia","Chordata","Aves","Buteo jamaicensis",139,"Edmonton"
"Animalia","Chordata","Aves","Buteo lagopus",18,"Edmonton"
"Animalia","Chordata","Aves","Buteo swainsoni",91,"Edmonton"
"Animalia","Chordata","Aves","Cardellina canadensis",12,"Edmonton"
"Animalia","Chordata","Aves","Cardellina pusilla",33,"Edmonton"
"Animalia","Chordata","Aves","Catharus guttatus",40,"Edmonton"
"Animalia","Chordata","Aves","Catharus ustulatus",51,"Edmonton"
"Animalia","Chordata","Aves","Certhia americana",38,"Edmonton"
"Animalia","Chordata","Aves","Charadrius vociferus",40,"Edmonton"
"Animalia","Chordata","Aves","Chen caerulescens",38,"Edmonton"
"Animalia","Chordata","Aves","Chlidonias niger",18,"Edmonton"
"Animalia","Chordata","Aves","Chroicocephalus philadelphia",35,"Edmonton"
"Animalia","Chordata","Aves","Circus cyaneus",30,"Edmonton"
"Animalia","Chordata","Aves","Colaptes auratus",191,"Edmonton"
"Animalia","Chordata","Aves","Columba livia",308,"Edmonton"
"Animalia","Chordata","Aves","Contopus cooperi",14,"Edmonton"
"Animalia","Chordata","Aves","Contopus sordidulus",22,"Edmonton"
"Animalia","Chordata","Aves","Corvus brachyrhynchos",511,"Edmonton"
"Animalia","Chordata","Aves","Corvus corax",371,"Edmonton"
"Animalia","Chordata","Aves","Cyanocitta cristata",378,"Edmonton"
"Animalia","Chordata","Aves","Cygnus columbianus",41,"Edmonton"
"Animalia","Chordata","Aves","Dryobates villosus",131,"Edmonton"
"Animalia","Chordata","Aves","Dryocopus pileatus",220,"Edmonton"
"Animalia","Chordata","Aves","Dumetella carolinensis",48,"Edmonton"
"Animalia","Chordata","Aves","Empidonax alnorum",19,"Edmonton"
"Animalia","Chordata","Aves","Empidonax minimus",71,"Edmonton"
"Animalia","Chordata","Aves","Euphagus cyanocephalus",25,"Edmonton"
"Animalia","Chordata","Aves","Falco columbarius",164,"Edmonton"
"Animalia","Chordata","Aves","Falco peregrinus",31,"Edmonton"
"Animalia","Chordata","Aves","Falco sparverius",20,"Edmonton"
"Animalia","Chordata","Aves","Fulica americana",153,"Edmonton"
"Animalia","Chordata","Aves","Gallinago delicata",29,"Edmonton"
"Animalia","Chordata","Aves","Gavia immer",16,"Edmonton"
"Animalia","Chordata","Aves","Geothlypis trichas",34,"Edmonton"
"Animalia","Chordata","Aves","Grus canadensis",50,"Edmonton"
"Animalia","Chordata","Aves","Haemorhous mexicanus",270,"Edmonton"
"Animalia","Chordata","Aves","Haemorhous purpureus",50,"Edmonton"
"Animalia","Chordata","Aves","Haliaeetus leucocephalus",95,"Edmonton"
"Animalia","Chordata","Aves","Hirundo rustica",47,"Edmonton"
"Animalia","Chordata","Aves","Icterus galbula",19,"Edmonton"
"Animalia","Chordata","Aves","Junco hyemalis",212,"Edmonton"
"Animalia","Chordata","Aves","Lanius borealis",36,"Edmonton"
"Animalia","Chordata","Aves","Larus argentatus",26,"Edmonton"
"Animalia","Chordata","Aves","Larus californicus",68,"Edmonton"
"Animalia","Chordata","Aves","Larus delawarensis",324,"Edmonton"
"Animalia","Chordata","Aves","Leiothlypis celata",66,"Edmonton"
"Animalia","Chordata","Aves","Leiothlypis peregrina",59,"Edmonton"
"Animalia","Chordata","Aves","Leucophaeus pipixcan",148,"Edmonton"
"Animalia","Chordata","Aves","Lophodytes cucullatus",36,"Edmonton"
"Animalia","Chordata","Aves","Loxia curvirostra",11,"Edmonton"
"Animalia","Chordata","Aves","Loxia leucoptera",34,"Edmonton"
"Animalia","Chordata","Aves","Megaceryle alcyon",32,"Edmonton"
"Animalia","Chordata","Aves","Melospiza georgiana",13,"Edmonton"
"Animalia","Chordata","Aves","Melospiza lincolnii",51,"Edmonton"
"Animalia","Chordata","Aves","Melospiza melodia",153,"Edmonton"
"Animalia","Chordata","Aves","Mergus merganser",117,"Edmonton"
"Animalia","Chordata","Aves","Mniotilta varia",21,"Edmonton"
"Animalia","Chordata","Aves","Molothrus ater",57,"Edmonton"
"Animalia","Chordata","Aves","Myadestes townsendi",22,"Edmonton"
"Animalia","Chordata","Aves","Nycticorax nycticorax",29,"Edmonton"
"Animalia","Chordata","Aves","Oxyura jamaicensis",60,"Edmonton"
"Animalia","Chordata","Aves","Pandion haliaetus",37,"Edmonton"
"Animalia","Chordata","Aves","Parkesia noveboracensis",16,"Edmonton"
"Animalia","Chordata","Aves","Passer domesticus",449,"Edmonton"
"Animalia","Chordata","Aves","Passerculus sandwichensis",65,"Edmonton"
"Animalia","Chordata","Aves","Pelecanus erythrorhynchos",78,"Edmonton"
"Animalia","Chordata","Aves","Perdix perdix",84,"Edmonton"
"Animalia","Chordata","Aves","Petrochelidon pyrrhonota",15,"Edmonton"
"Animalia","Chordata","Aves","Phalacrocorax auritus",45,"Edmonton"
"Animalia","Chordata","Aves","Pheucticus ludovicianus",25,"Edmonton"
"Animalia","Chordata","Aves","Pica hudsonia",786,"Edmonton"
"Animalia","Chordata","Aves","Picoides arcticus",40,"Edmonton"
"Animalia","Chordata","Aves","Picoides pubescens",396,"Edmonton"
"Animalia","Chordata","Aves","Pinicola enucleator",59,"Edmonton"
"Animalia","Chordata","Aves","Piranga ludoviciana",32,"Edmonton"
"Animalia","Chordata","Aves","Plectrophenax nivalis",11,"Edmonton"
"Animalia","Chordata","Aves","Podiceps auritus",55,"Edmonton"
"Animalia","Chordata","Aves","Podiceps grisegena",114,"Edmonton"
"Animalia","Chordata","Aves","Podiceps nigricollis",16,"Edmonton"
