"kingdom","phylum","class","species","nobs","city"
"Animalia","Chordata","Aves","Picoides pubescens",31,"Fresno"
"Animalia","Chordata","Aves","Pipilo maculatus",84,"Fresno"
"Animalia","Chordata","Aves","Piranga ludoviciana",46,"Fresno"
"Animalia","Chordata","Aves","Plegadis chihi",15,"Fresno"
"Animalia","Chordata","Aves","Podiceps nigricollis",37,"Fresno"
"Animalia","Chordata","Aves","Podilymbus podiceps",136,"Fresno"
"Animalia","Chordata","Aves","Polioptila caerulea",30,"Fresno"
"Animalia","Chordata","Aves","Pooecetes gramineus",12,"Fresno"
"Animalia","Chordata","Aves","Psaltriparus minimus",134,"Fresno"
"Animalia","Chordata","Aves","Quiscalus mexicanus",76,"Fresno"
"Animalia","Chordata","Aves","Recurvirostra americana",28,"Fresno"
"Animalia","Chordata","Aves","Regulus calendula",159,"Fresno"
"Animalia","Chordata","Aves","Salpinctes obsoletus",16,"Fresno"
"Animalia","Chordata","Aves","Sayornis nigricans",317,"Fresno"
"Animalia","Chordata","Aves","Sayornis saya",81,"Fresno"
"Animalia","Chordata","Aves","Selasphorus rufus",21,"Fresno"
"Animalia","Chordata","Aves","Setophaga coronata",334,"Fresno"
"Animalia","Chordata","Aves","Setophaga nigrescens",19,"Fresno"
"Animalia","Chordata","Aves","Setophaga petechia",24,"Fresno"
"Animalia","Chordata","Aves","Setophaga townsendi",17,"Fresno"
"Animalia","Chordata","Aves","Sialia currucoides",16,"Fresno"
"Animalia","Chordata","Aves","Sialia mexicana",30,"Fresno"
"Animalia","Chordata","Aves","Sitta canadensis",17,"Fresno"
"Animalia","Chordata","Aves","Sphyrapicus ruber",24,"Fresno"
"Animalia","Chordata","Aves","Spilopelia chinensis",21,"Fresno"
"Animalia","Chordata","Aves","Spinus lawrencei",26,"Fresno"
"Animalia","Chordata","Aves","Spinus pinus",23,"Fresno"
"Animalia","Chordata","Aves","Spinus psaltria",156,"Fresno"
"Animalia","Chordata","Aves","Spinus tristis",115,"Fresno"
"Animalia","Chordata","Aves","Spizella passerina",17,"Fresno"
"Animalia","Chordata","Aves","Stelgidopteryx serripennis",56,"Fresno"
"Animalia","Chordata","Aves","Sterna forsteri",22,"Fresno"
"Animalia","Chordata","Aves","Streptopelia decaocto",133,"Fresno"
"Animalia","Chordata","Aves","Sturnella neglecta",40,"Fresno"
"Animalia","Chordata","Aves","Sturnus vulgaris",346,"Fresno"
"Animalia","Chordata","Aves","Tachycineta bicolor",78,"Fresno"
"Animalia","Chordata","Aves","Tachycineta thalassina",23,"Fresno"
"Animalia","Chordata","Aves","Thryomanes bewickii",19,"Fresno"
"Animalia","Chordata","Aves","Toxostoma redivivum",13,"Fresno"
"Animalia","Chordata","Aves","Tringa melanoleuca",71,"Fresno"
"Animalia","Chordata","Aves","Troglodytes aedon",54,"Fresno"
"Animalia","Chordata","Aves","Turdus migratorius",165,"Fresno"
"Animalia","Chordata","Aves","Tyrannus verticalis",140,"Fresno"
"Animalia","Chordata","Aves","Tyto alba",31,"Fresno"
"Animalia","Chordata","Aves","Vireo gilvus",16,"Fresno"
"Animalia","Chordata","Aves","Zenaida macroura",491,"Fresno"
"Animalia","Chordata","Aves","Zonotrichia atricapilla",61,"Fresno"
"Animalia","Chordata","Aves","Zonotrichia leucophrys",281,"Fresno"
"Animalia","Chordata","Mammalia","Sciurus niger",22,"Fresno"
"Animalia","Chordata","Reptilia","Sceloporus occidentalis",26,"Fresno"
"Animalia","Mollusca","Gastropoda","Cornu aspersum",25,"Fresno"
"Fungi","Basidiomycota","Agaricomycetes","Chlorophyllum molybdites",19,"Fresno"
"Plantae","Tracheophyta","Liliopsida","Hordeum murinum",15,"Fresno"
"Plantae","Tracheophyta","Magnoliopsida","Brassica oleracea",11,"Fresno"
"Plantae","Tracheophyta","Magnoliopsida","Ficus carica",28,"Fresno"
"Plantae","Tracheophyta","Magnoliopsida","Phytolacca americana",13,"Fresno"
"Plantae","Tracheophyta","Magnoliopsida","Portulaca oleracea",27,"Fresno"
"Plantae","Tracheophyta","Magnoliopsida","Prunus cerasifera",12,"Fresno"
"Plantae","Tracheophyta","Magnoliopsida","Urtica urens",13,"Fresno"
