"kingdom","phylum","class","species","nobs","city"
"Animalia","Arthropoda","Chilopoda","Scutigera coleoptrata",11,"Charlotte"
"Animalia","Arthropoda","Diplopoda","Apheloria tigana",12,"Charlotte"
"Animalia","Arthropoda","Insecta","Acanthocephala declivis",23,"Charlotte"
"Animalia","Arthropoda","Insecta","Actias luna",33,"Charlotte"
"Animalia","Arthropoda","Insecta","Agraulis vanillae",33,"Charlotte"
"Animalia","Arthropoda","Insecta","Alaus oculatus",28,"Charlotte"
"Animalia","Arthropoda","Insecta","Antheraea polyphemus",18,"Charlotte"
"Animalia","Arthropoda","Insecta","Apis mellifera",23,"Charlotte"
"Animalia","Arthropoda","Insecta","Argia apicalis",16,"Charlotte"
"Animalia","Arthropoda","Insecta","Argia fumipennis",14,"Charlotte"
"Animalia","Arthropoda","Insecta","Arilus cristatus",36,"Charlotte"
"Animalia","Arthropoda","Insecta","Asterocampa celtis",24,"Charlotte"
"Animalia","Arthropoda","Insecta","Atteva aurea",11,"Charlotte"
"Animalia","Arthropoda","Insecta","Boisea trivittata",29,"Charlotte"
"Animalia","Arthropoda","Insecta","Bombus impatiens",23,"Charlotte"
"Animalia","Arthropoda","Insecta","Camponotus castaneus",12,"Charlotte"
"Animalia","Arthropoda","Insecta","Camponotus pennsylvanicus",18,"Charlotte"
"Animalia","Arthropoda","Insecta","Coccinella septempunctata",18,"Charlotte"
"Animalia","Arthropoda","Insecta","Cotinis nitida",16,"Charlotte"
"Animalia","Arthropoda","Insecta","Danaus plexippus",50,"Charlotte"
"Animalia","Arthropoda","Insecta","Dolichovespula maculata",14,"Charlotte"
"Animalia","Arthropoda","Insecta","Dynastes tityus",16,"Charlotte"
"Animalia","Arthropoda","Insecta","Eacles imperialis",13,"Charlotte"
"Animalia","Arthropoda","Insecta","Epargyreus clarus",21,"Charlotte"
"Animalia","Arthropoda","Insecta","Eremnophila aureonotata",14,"Charlotte"
"Animalia","Arthropoda","Insecta","Erythemis simplicicollis",27,"Charlotte"
"Animalia","Arthropoda","Insecta","Euptoieta claudia",11,"Charlotte"
"Animalia","Arthropoda","Insecta","Halyomorpha halys",43,"Charlotte"
"Animalia","Arthropoda","Insecta","Halysidota tessellaris",17,"Charlotte"
"Animalia","Arthropoda","Insecta","Harmonia axyridis",69,"Charlotte"
"Animalia","Arthropoda","Insecta","Hemaris diffinis",16,"Charlotte"
"Animalia","Arthropoda","Insecta","Hylephila phyleus",24,"Charlotte"
"Animalia","Arthropoda","Insecta","Ischnura posita",12,"Charlotte"
"Animalia","Arthropoda","Insecta","Junonia coenia",32,"Charlotte"
"Animalia","Arthropoda","Insecta","Leptoglossus phyllopus",12,"Charlotte"
"Animalia","Arthropoda","Insecta","Lerema accius",13,"Charlotte"
"Animalia","Arthropoda","Insecta","Libellula incesta",22,"Charlotte"
"Animalia","Arthropoda","Insecta","Libellula luctuosa",12,"Charlotte"
"Animalia","Arthropoda","Insecta","Limenitis astyanax",28,"Charlotte"
"Animalia","Arthropoda","Insecta","Lucanus elaphus",11,"Charlotte"
"Animalia","Arthropoda","Insecta","Malacosoma americana",17,"Charlotte"
"Animalia","Arthropoda","Insecta","Megacopta cribraria",15,"Charlotte"
"Animalia","Arthropoda","Insecta","Melanoplus differentialis",19,"Charlotte"
"Animalia","Arthropoda","Insecta","Neotibicen tibicen",13,"Charlotte"
"Animalia","Arthropoda","Insecta","Oncometopia orbona",11,"Charlotte"
"Animalia","Arthropoda","Insecta","Oncopeltus fasciatus",27,"Charlotte"
"Animalia","Arthropoda","Insecta","Orgyia leucostigma",22,"Charlotte"
"Animalia","Arthropoda","Insecta","Pachydiplax longipennis",32,"Charlotte"
"Animalia","Arthropoda","Insecta","Papilio glaucus",79,"Charlotte"
"Animalia","Arthropoda","Insecta","Papilio polibetes",20,"Charlotte"
"Animalia","Arthropoda","Insecta","Phoebis sennae",13,"Charlotte"
"Animalia","Arthropoda","Insecta","Phyciodes tharos",13,"Charlotte"
"Animalia","Arthropoda","Insecta","Plathemis lydia",30,"Charlotte"
"Animalia","Arthropoda","Insecta","Polistes metricus",13,"Charlotte"
"Animalia","Arthropoda","Insecta","Polygonia interrogationis",16,"Charlotte"
"Animalia","Arthropoda","Insecta","Promachus rufipes",13,"Charlotte"
"Animalia","Arthropoda","Insecta","Pyrisitia lisa",11,"Charlotte"
"Animalia","Arthropoda","Insecta","Schistocerca americana",20,"Charlotte"
"Animalia","Arthropoda","Insecta","Sphecius speciosus",15,"Charlotte"
"Animalia","Arthropoda","Insecta","Stagmomantis carolina",24,"Charlotte"
"Animalia","Arthropoda","Insecta","Strymon melinus",12,"Charlotte"
"Animalia","Arthropoda","Insecta","Tenodera sinensis",13,"Charlotte"
"Animalia","Arthropoda","Insecta","Urbanus proteus",13,"Charlotte"
"Animalia","Arthropoda","Insecta","Vanessa virginiensis",15,"Charlotte"
"Animalia","Arthropoda","Insecta","Xylocopa virginica",58,"Charlotte"
"Animalia","Arthropoda","Insecta","Zelus luridus",12,"Charlotte"
"Animalia","Arthropoda",NA,"Araneus marmoreus",11,"Charlotte"
"Animalia","Arthropoda",NA,"Argiope aurantia",35,"Charlotte"
"Animalia","Arthropoda",NA,"Gasteracantha cancriformis",12,"Charlotte"
"Animalia","Arthropoda",NA,"Platycryptus undatus",13,"Charlotte"
"Animalia","Chordata","Actinopterygii","Lepomis macrochirus",12,"Charlotte"
"Animalia","Chordata","Amphibia","Anaxyrus fowleri",13,"Charlotte"
"Animalia","Chordata","Amphibia","Dryophytes chrysoscelis",36,"Charlotte"
"Animalia","Chordata","Amphibia","Dryophytes cinereus",37,"Charlotte"
"Animalia","Chordata","Amphibia","Lithobates catesbeianus",11,"Charlotte"
"Animalia","Chordata","Aves","Accipiter cooperii",132,"Charlotte"
"Animalia","Chordata","Aves","Accipiter striatus",42,"Charlotte"
"Animalia","Chordata","Aves","Actitis macularius",27,"Charlotte"
"Animalia","Chordata","Aves","Agelaius phoeniceus",177,"Charlotte"
"Animalia","Chordata","Aves","Aix sponsa",59,"Charlotte"
"Animalia","Chordata","Aves","Anas acuta",13,"Charlotte"
"Animalia","Chordata","Aves","Anas clypeata",25,"Charlotte"
"Animalia","Chordata","Aves","Anas crecca",11,"Charlotte"
"Animalia","Chordata","Aves","Anas discors",17,"Charlotte"
"Animalia","Chordata","Aves","Anas platyrhynchos",283,"Charlotte"
"Animalia","Chordata","Aves","Anas strepera",16,"Charlotte"
"Animalia","Chordata","Aves","Aramus guarauna",34,"Charlotte"
"Animalia","Chordata","Aves","Archilochus colubris",154,"Charlotte"
"Animalia","Chordata","Aves","Ardea alba",53,"Charlotte"
"Animalia","Chordata","Aves","Ardea herodias",323,"Charlotte"
"Animalia","Chordata","Aves","Aythya affinis",28,"Charlotte"
"Animalia","Chordata","Aves","Aythya americana",19,"Charlotte"
"Animalia","Chordata","Aves","Aythya collaris",58,"Charlotte"
"Animalia","Chordata","Aves","Aythya valisineria",13,"Charlotte"
"Animalia","Chordata","Aves","Baeolophus bicolor",462,"Charlotte"
"Animalia","Chordata","Aves","Bombycilla cedrorum",180,"Charlotte"
"Animalia","Chordata","Aves","Branta canadensis",356,"Charlotte"
"Animalia","Chordata","Aves","Bubo virginianus",47,"Charlotte"
"Animalia","Chordata","Aves","Bucephala albeola",45,"Charlotte"
"Animalia","Chordata","Aves","Buteo jamaicensis",272,"Charlotte"
"Animalia","Chordata","Aves","Buteo lineatus",315,"Charlotte"
"Animalia","Chordata","Aves","Buteo platypterus",25,"Charlotte"
"Animalia","Chordata","Aves","Butorides virescens",66,"Charlotte"
"Animalia","Chordata","Aves","Cardinalis cardinalis",853,"Charlotte"
"Animalia","Chordata","Aves","Cathartes aura",340,"Charlotte"
"Animalia","Chordata","Aves","Catharus fuscescens",11,"Charlotte"
"Animalia","Chordata","Aves","Catharus guttatus",114,"Charlotte"
"Animalia","Chordata","Aves","Catharus minimus",12,"Charlotte"
"Animalia","Chordata","Aves","Catharus ustulatus",31,"Charlotte"
"Animalia","Chordata","Aves","Certhia americana",70,"Charlotte"
"Animalia","Chordata","Aves","Chaetura pelagica",199,"Charlotte"
"Animalia","Chordata","Aves","Charadrius vociferus",119,"Charlotte"
"Animalia","Chordata","Aves","Chordeiles minor",25,"Charlotte"
"Animalia","Chordata","Aves","Chroicocephalus philadelphia",16,"Charlotte"
"Animalia","Chordata","Aves","Circus cyaneus",16,"Charlotte"
"Animalia","Chordata","Aves","Coccyzus americanus",56,"Charlotte"
"Animalia","Chordata","Aves","Colaptes auratus",180,"Charlotte"
"Animalia","Chordata","Aves","Columba livia",130,"Charlotte"
"Animalia","Chordata","Aves","Contopus virens",65,"Charlotte"
"Animalia","Chordata","Aves","Coragyps atratus",247,"Charlotte"
"Animalia","Chordata","Aves","Corvus brachyrhynchos",418,"Charlotte"
"Animalia","Chordata","Aves","Corvus corax",45,"Charlotte"
"Animalia","Chordata","Aves","Corvus ossifragus",177,"Charlotte"
"Animalia","Chordata","Aves","Cyanocitta cristata",413,"Charlotte"
"Animalia","Chordata","Aves","Cygnus olor",17,"Charlotte"
"Animalia","Chordata","Aves","Dryobates villosus",93,"Charlotte"
"Animalia","Chordata","Aves","Dryocopus pileatus",50,"Charlotte"
"Animalia","Chordata","Aves","Dumetella carolinensis",154,"Charlotte"
"Animalia","Chordata","Aves","Empidonax virescens",47,"Charlotte"
"Animalia","Chordata","Aves","Euphagus carolinus",27,"Charlotte"
"Animalia","Chordata","Aves","Falco sparverius",27,"Charlotte"
"Animalia","Chordata","Aves","Fulica americana",25,"Charlotte"
"Animalia","Chordata","Aves","Geothlypis trichas",88,"Charlotte"
"Animalia","Chordata","Aves","Haemorhous mexicanus",508,"Charlotte"
"Animalia","Chordata","Aves","Haemorhous purpureus",52,"Charlotte"
"Animalia","Chordata","Aves","Haliaeetus leucocephalus",54,"Charlotte"
"Animalia","Chordata","Aves","Helmitheros vermivorum",23,"Charlotte"
"Animalia","Chordata","Aves","Hirundo rustica",143,"Charlotte"
"Animalia","Chordata","Aves","Hylocichla mustelina",76,"Charlotte"
"Animalia","Chordata","Aves","Icteria virens",32,"Charlotte"
"Animalia","Chordata","Aves","Icterus galbula",32,"Charlotte"
"Animalia","Chordata","Aves","Icterus spurius",26,"Charlotte"
"Animalia","Chordata","Aves","Ictinia mississippiensis",23,"Charlotte"
"Animalia","Chordata","Aves","Junco hyemalis",199,"Charlotte"
"Animalia","Chordata","Aves","Larus delawarensis",114,"Charlotte"
"Animalia","Chordata","Aves","Leiothlypis celata",25,"Charlotte"
"Animalia","Chordata","Aves","Leiothlypis peregrina",20,"Charlotte"
"Animalia","Chordata","Aves","Lophodytes cucullatus",88,"Charlotte"
"Animalia","Chordata","Aves","Megaceryle alcyon",157,"Charlotte"
"Animalia","Chordata","Aves","Melanerpes carolinus",455,"Charlotte"
"Animalia","Chordata","Aves","Melanerpes erythrocephalus",45,"Charlotte"
"Animalia","Chordata","Aves","Meleagris gallopavo",23,"Charlotte"
"Animalia","Chordata","Aves","Melospiza georgiana",71,"Charlotte"
"Animalia","Chordata","Aves","Melospiza melodia",325,"Charlotte"
"Animalia","Chordata","Aves","Mimus polyglottos",568,"Charlotte"
"Animalia","Chordata","Aves","Mniotilta varia",74,"Charlotte"
"Animalia","Chordata","Aves","Molothrus ater",218,"Charlotte"
"Animalia","Chordata","Aves","Myiarchus crinitus",141,"Charlotte"
"Animalia","Chordata","Aves","Oxyura jamaicensis",34,"Charlotte"
"Animalia","Chordata","Aves","Pandion haliaetus",96,"Charlotte"
"Animalia","Chordata","Aves","Parkesia motacilla",21,"Charlotte"
"Animalia","Chordata","Aves","Parkesia noveboracensis",15,"Charlotte"
"Animalia","Chordata","Aves","Passer domesticus",157,"Charlotte"
"Animalia","Chordata","Aves","Passerculus sandwichensis",27,"Charlotte"
"Animalia","Chordata","Aves","Passerella iliaca",34,"Charlotte"
"Animalia","Chordata","Aves","Passerina caerulea",49,"Charlotte"
"Animalia","Chordata","Aves","Passerina cyanea",108,"Charlotte"
"Animalia","Chordata","Aves","Petrochelidon pyrrhonota",26,"Charlotte"
"Animalia","Chordata","Aves","Phalacrocorax auritus",121,"Charlotte"
"Animalia","Chordata","Aves","Pheucticus ludovicianus",54,"Charlotte"
