"kingdom","phylum","class","species","nobs","city"
"Animalia","Arthropoda","Insecta","Abaeis nicippe",12,"Phoenix"
"Animalia","Arthropoda","Insecta","Agraulis vanillae",28,"Phoenix"
"Animalia","Arthropoda","Insecta","Apiomerus flaviventris",11,"Phoenix"
"Animalia","Arthropoda","Insecta","Apis mellifera",127,"Phoenix"
"Animalia","Arthropoda","Insecta","Asphondylia auripila",19,"Phoenix"
"Animalia","Arthropoda","Insecta","Bombus sonorus",14,"Phoenix"
"Animalia","Arthropoda","Insecta","Danaus gilippus",54,"Phoenix"
"Animalia","Arthropoda","Insecta","Danaus plexippus",18,"Phoenix"
"Animalia","Arthropoda","Insecta","Derobrachus hovorei",13,"Phoenix"
"Animalia","Arthropoda","Insecta","Hemiargus ceraunus",11,"Phoenix"
"Animalia","Arthropoda","Insecta","Hippodamia convergens",22,"Phoenix"
"Animalia","Arthropoda","Insecta","Hylephila phyleus",39,"Phoenix"
"Animalia","Arthropoda","Insecta","Hyles lineata",12,"Phoenix"
"Animalia","Arthropoda","Insecta","Iris oratoria",14,"Phoenix"
"Animalia","Arthropoda","Insecta","Ischnura ramburii",11,"Phoenix"
"Animalia","Arthropoda","Insecta","Libellula saturata",12,"Phoenix"
"Animalia","Arthropoda","Insecta","Lygaeus kalmii",31,"Phoenix"
"Animalia","Arthropoda","Insecta","Lytta magister",23,"Phoenix"
"Animalia","Arthropoda","Insecta","Pachydiplax longipennis",33,"Phoenix"
"Animalia","Arthropoda","Insecta","Papilio rumiko",11,"Phoenix"
"Animalia","Arthropoda","Insecta","Periplaneta americana",15,"Phoenix"
"Animalia","Arthropoda","Insecta","Pontia protodice",41,"Phoenix"
"Animalia","Arthropoda","Insecta","Scantius aegyptius",18,"Phoenix"
"Animalia","Arthropoda","Insecta","Strymon melinus",21,"Phoenix"
"Animalia","Arthropoda","Insecta","Thyanta accerra",11,"Phoenix"
"Animalia","Arthropoda","Insecta","Trimerotropis pallidipennis",36,"Phoenix"
"Animalia","Arthropoda","Insecta","Vanessa cardui",33,"Phoenix"
"Animalia","Arthropoda","Insecta","Xylocopa sonorina",31,"Phoenix"
"Animalia","Arthropoda","Malacostraca","Faxonius virilis",11,"Phoenix"
"Animalia","Arthropoda",NA,"Centruroides sculpturatus",21,"Phoenix"
"Animalia","Chordata","Aves","Accipiter cooperii",157,"Phoenix"
"Animalia","Chordata","Aves","Accipiter striatus",41,"Phoenix"
"Animalia","Chordata","Aves","Actitis macularius",30,"Phoenix"
"Animalia","Chordata","Aves","Aechmophorus occidentalis",18,"Phoenix"
"Animalia","Chordata","Aves","Aeronautes saxatalis",40,"Phoenix"
"Animalia","Chordata","Aves","Agapornis personatus",13,"Phoenix"
"Animalia","Chordata","Aves","Agapornis roseicollis",406,"Phoenix"
"Animalia","Chordata","Aves","Agelaius phoeniceus",93,"Phoenix"
"Animalia","Chordata","Aves","Amphispiza bilineata",82,"Phoenix"
"Animalia","Chordata","Aves","Anas acuta",16,"Phoenix"
"Animalia","Chordata","Aves","Anas americana",113,"Phoenix"
"Animalia","Chordata","Aves","Anas clypeata",65,"Phoenix"
"Animalia","Chordata","Aves","Anas crecca",18,"Phoenix"
"Animalia","Chordata","Aves","Anas cyanoptera",28,"Phoenix"
"Animalia","Chordata","Aves","Anas discors",11,"Phoenix"
"Animalia","Chordata","Aves","Anas platyrhynchos",321,"Phoenix"
"Animalia","Chordata","Aves","Anas strepera",39,"Phoenix"
"Animalia","Chordata","Aves","Archilochus alexandri",130,"Phoenix"
"Animalia","Chordata","Aves","Ardea alba",167,"Phoenix"
"Animalia","Chordata","Aves","Ardea herodias",194,"Phoenix"
"Animalia","Chordata","Aves","Athene cunicularia",32,"Phoenix"
"Animalia","Chordata","Aves","Auriparus flaviceps",580,"Phoenix"
"Animalia","Chordata","Aves","Aythya affinis",31,"Phoenix"
"Animalia","Chordata","Aves","Aythya collaris",138,"Phoenix"
"Animalia","Chordata","Aves","Aythya valisineria",14,"Phoenix"
"Animalia","Chordata","Aves","Bombycilla cedrorum",29,"Phoenix"
"Animalia","Chordata","Aves","Branta canadensis",226,"Phoenix"
"Animalia","Chordata","Aves","Bubo virginianus",63,"Phoenix"
"Animalia","Chordata","Aves","Bubulcus ibis",16,"Phoenix"
"Animalia","Chordata","Aves","Buteo jamaicensis",230,"Phoenix"
"Animalia","Chordata","Aves","Butorides virescens",110,"Phoenix"
"Animalia","Chordata","Aves","Calamospiza melanocorys",13,"Phoenix"
"Animalia","Chordata","Aves","Calidris minutilla",19,"Phoenix"
"Animalia","Chordata","Aves","Callipepla gambelii",445,"Phoenix"
"Animalia","Chordata","Aves","Calypte anna",518,"Phoenix"
"Animalia","Chordata","Aves","Calypte costae",193,"Phoenix"
"Animalia","Chordata","Aves","Campylorhynchus brunneicapillus",262,"Phoenix"
"Animalia","Chordata","Aves","Cardellina pusilla",62,"Phoenix"
"Animalia","Chordata","Aves","Cardinalis cardinalis",38,"Phoenix"
"Animalia","Chordata","Aves","Cathartes aura",115,"Phoenix"
"Animalia","Chordata","Aves","Catharus guttatus",17,"Phoenix"
"Animalia","Chordata","Aves","Catherpes mexicanus",21,"Phoenix"
"Animalia","Chordata","Aves","Charadrius vociferus",175,"Phoenix"
"Animalia","Chordata","Aves","Chen caerulescens",11,"Phoenix"
"Animalia","Chordata","Aves","Chondestes grammacus",36,"Phoenix"
"Animalia","Chordata","Aves","Chordeiles acutipennis",88,"Phoenix"
"Animalia","Chordata","Aves","Circus cyaneus",32,"Phoenix"
"Animalia","Chordata","Aves","Cistothorus palustris",11,"Phoenix"
"Animalia","Chordata","Aves","Colaptes auratus",121,"Phoenix"
"Animalia","Chordata","Aves","Colaptes chrysoides",175,"Phoenix"
"Animalia","Chordata","Aves","Columba livia",637,"Phoenix"
"Animalia","Chordata","Aves","Columbina inca",235,"Phoenix"
"Animalia","Chordata","Aves","Contopus sordidulus",24,"Phoenix"
"Animalia","Chordata","Aves","Corvus corax",154,"Phoenix"
"Animalia","Chordata","Aves","Egretta thula",105,"Phoenix"
"Animalia","Chordata","Aves","Empidonax wrightii",18,"Phoenix"
"Animalia","Chordata","Aves","Euphagus cyanocephalus",25,"Phoenix"
"Animalia","Chordata","Aves","Falco columbarius",12,"Phoenix"
"Animalia","Chordata","Aves","Falco mexicanus",12,"Phoenix"
"Animalia","Chordata","Aves","Falco peregrinus",48,"Phoenix"
"Animalia","Chordata","Aves","Falco sparverius",211,"Phoenix"
"Animalia","Chordata","Aves","Fulica americana",199,"Phoenix"
"Animalia","Chordata","Aves","Gallinago delicata",13,"Phoenix"
"Animalia","Chordata","Aves","Gallinula chloropus",52,"Phoenix"
"Animalia","Chordata","Aves","Geococcyx californianus",133,"Phoenix"
"Animalia","Chordata","Aves","Geothlypis tolmiei",25,"Phoenix"
"Animalia","Chordata","Aves","Geothlypis trichas",26,"Phoenix"
"Animalia","Chordata","Aves","Haemorhous mexicanus",632,"Phoenix"
"Animalia","Chordata","Aves","Haliaeetus leucocephalus",50,"Phoenix"
"Animalia","Chordata","Aves","Himantopus mexicanus",28,"Phoenix"
"Animalia","Chordata","Aves","Icterus bullockii",34,"Phoenix"
"Animalia","Chordata","Aves","Icterus cucullatus",50,"Phoenix"
"Animalia","Chordata","Aves","Junco hyemalis",41,"Phoenix"
"Animalia","Chordata","Aves","Lanius ludovicianus",57,"Phoenix"
"Animalia","Chordata","Aves","Leiothlypis celata",123,"Phoenix"
"Animalia","Chordata","Aves","Leiothlypis luciae",41,"Phoenix"
"Animalia","Chordata","Aves","Megaceryle alcyon",52,"Phoenix"
"Animalia","Chordata","Aves","Megascops kennicottii",30,"Phoenix"
"Animalia","Chordata","Aves","Melanerpes formicivorus",36,"Phoenix"
"Animalia","Chordata","Aves","Melanerpes uropygialis",607,"Phoenix"
"Animalia","Chordata","Aves","Melospiza lincolnii",21,"Phoenix"
"Animalia","Chordata","Aves","Melospiza melodia",40,"Phoenix"
"Animalia","Chordata","Aves","Melozone aberti",332,"Phoenix"
"Animalia","Chordata","Aves","Melozone fusca",14,"Phoenix"
"Animalia","Chordata","Aves","Mergus merganser",40,"Phoenix"
"Animalia","Chordata","Aves","Mimus polyglottos",680,"Phoenix"
"Animalia","Chordata","Aves","Molothrus aeneus",57,"Phoenix"
"Animalia","Chordata","Aves","Molothrus ater",146,"Phoenix"
"Animalia","Chordata","Aves","Myiarchus cinerascens",94,"Phoenix"
"Animalia","Chordata","Aves","Myiarchus tyrannulus",19,"Phoenix"
"Animalia","Chordata","Aves","Nandayus nenday",15,"Phoenix"
"Animalia","Chordata","Aves","Nycticorax nycticorax",66,"Phoenix"
"Animalia","Chordata","Aves","Oxyura jamaicensis",50,"Phoenix"
"Animalia","Chordata","Aves","Pandion haliaetus",89,"Phoenix"
"Animalia","Chordata","Aves","Parabuteo unicinctus",112,"Phoenix"
"Animalia","Chordata","Aves","Passer domesticus",561,"Phoenix"
"Animalia","Chordata","Aves","Passerculus sandwichensis",11,"Phoenix"
"Animalia","Chordata","Aves","Passerina amoena",16,"Phoenix"
"Animalia","Chordata","Aves","Pelecanus erythrorhynchos",48,"Phoenix"
"Animalia","Chordata","Aves","Petrochelidon pyrrhonota",95,"Phoenix"
"Animalia","Chordata","Aves","Phainopepla nitens",41,"Phoenix"
"Animalia","Chordata","Aves","Phalacrocorax auritus",113,"Phoenix"
