"kingdom","phylum","class","species","nobs","city"
"Animalia","Arthropoda","Insecta","Acronicta americana",13,"Columbus"
"Animalia","Arthropoda","Insecta","Anax junius",31,"Columbus"
"Animalia","Arthropoda","Insecta","Anthidium manicatum",12,"Columbus"
"Animalia","Arthropoda","Insecta","Apis mellifera",143,"Columbus"
"Animalia","Arthropoda","Insecta","Argia apicalis",17,"Columbus"
"Animalia","Arthropoda","Insecta","Argia fumipennis",19,"Columbus"
"Animalia","Arthropoda","Insecta","Argia moesta",40,"Columbus"
"Animalia","Arthropoda","Insecta","Argia tibialis",52,"Columbus"
"Animalia","Arthropoda","Insecta","Arilus cristatus",12,"Columbus"
"Animalia","Arthropoda","Insecta","Asterocampa celtis",32,"Columbus"
"Animalia","Arthropoda","Insecta","Atteva aurea",16,"Columbus"
"Animalia","Arthropoda","Insecta","Bombus bimaculatus",17,"Columbus"
"Animalia","Arthropoda","Insecta","Bombus griseocollis",38,"Columbus"
"Animalia","Arthropoda","Insecta","Bombus impatiens",92,"Columbus"
"Animalia","Arthropoda","Insecta","Calopteryx maculata",48,"Columbus"
"Animalia","Arthropoda","Insecta","Celithemis elisa",28,"Columbus"
"Animalia","Arthropoda","Insecta","Celithemis eponina",85,"Columbus"
"Animalia","Arthropoda","Insecta","Chauliognathus pensylvanicus",16,"Columbus"
"Animalia","Arthropoda","Insecta","Chinavia hilaris",23,"Columbus"
"Animalia","Arthropoda","Insecta","Colias eurytheme",24,"Columbus"
"Animalia","Arthropoda","Insecta","Colletes inaequalis",13,"Columbus"
"Animalia","Arthropoda","Insecta","Cyaniris neglecta",15,"Columbus"
"Animalia","Arthropoda","Insecta","Danaus plexippus",106,"Columbus"
"Animalia","Arthropoda","Insecta","Delphinia picta",13,"Columbus"
"Animalia","Arthropoda","Insecta","Diabrotica undecimpunctata",23,"Columbus"
"Animalia","Arthropoda","Insecta","Dolichovespula maculata",16,"Columbus"
"Animalia","Arthropoda","Insecta","Elkalyce comyntas",36,"Columbus"
"Animalia","Arthropoda","Insecta","Enallagma aspersum",19,"Columbus"
"Animalia","Arthropoda","Insecta","Enallagma basidens",61,"Columbus"
"Animalia","Arthropoda","Insecta","Enallagma civile",11,"Columbus"
"Animalia","Arthropoda","Insecta","Enallagma exsulans",17,"Columbus"
"Animalia","Arthropoda","Insecta","Enallagma geminatum",16,"Columbus"
"Animalia","Arthropoda","Insecta","Epargyreus clarus",32,"Columbus"
"Animalia","Arthropoda","Insecta","Epitheca princeps",16,"Columbus"
"Animalia","Arthropoda","Insecta","Eremnophila aureonotata",16,"Columbus"
"Animalia","Arthropoda","Insecta","Erythemis simplicicollis",196,"Columbus"
"Animalia","Arthropoda","Insecta","Euchaetes egle",14,"Columbus"
"Animalia","Arthropoda","Insecta","Eumenes fraternus",20,"Columbus"
"Animalia","Arthropoda","Insecta","Halyomorpha halys",43,"Columbus"
"Animalia","Arthropoda","Insecta","Halysidota tessellaris",11,"Columbus"
"Animalia","Arthropoda","Insecta","Harmonia axyridis",36,"Columbus"
"Animalia","Arthropoda","Insecta","Helophilus fasciatus",17,"Columbus"
"Animalia","Arthropoda","Insecta","Hemaris thysbe",15,"Columbus"
"Animalia","Arthropoda","Insecta","Hetaerina americana",13,"Columbus"
"Animalia","Arthropoda","Insecta","Ischnura posita",92,"Columbus"
"Animalia","Arthropoda","Insecta","Ischnura verticalis",151,"Columbus"
"Animalia","Arthropoda","Insecta","Junonia coenia",17,"Columbus"
