"kingdom","phylum","class","species","nobs","city"
"Animalia","Annelida","Clitellata","Lumbricus terrestris",15,"Toronto"
"Animalia","Arthropoda","Chilopoda","Scutigera coleoptrata",52,"Toronto"
"Animalia","Arthropoda","Collembola","Orchesella cincta",27,"Toronto"
"Animalia","Arthropoda","Collembola","Orchesella villosa",28,"Toronto"
"Animalia","Arthropoda","Insecta","Acalymma vittatum",24,"Toronto"
"Animalia","Arthropoda","Insecta","Acanalonia conica",15,"Toronto"
"Animalia","Arthropoda","Insecta","Acronicta americana",33,"Toronto"
"Animalia","Arthropoda","Insecta","Acronicta oblinita",11,"Toronto"
"Animalia","Arthropoda","Insecta","Aeolus mellillus",12,"Toronto"
"Animalia","Arthropoda","Insecta","Aeshna umbrosa",12,"Toronto"
"Animalia","Arthropoda","Insecta","Agapostemon virescens",45,"Toronto"
"Animalia","Arthropoda","Insecta","Agrotis ipsilon",16,"Toronto"
"Animalia","Arthropoda","Insecta","Alaus oculatus",16,"Toronto"
"Animalia","Arthropoda","Insecta","Alypia octomaculata",35,"Toronto"
"Animalia","Arthropoda","Insecta","Amphion floridensis",25,"Toronto"
"Animalia","Arthropoda","Insecta","Amphipyra pyramidoides",24,"Toronto"
"Animalia","Arthropoda","Insecta","Anax junius",32,"Toronto"
"Animalia","Arthropoda","Insecta","Ancistrocerus antilope",17,"Toronto"
"Animalia","Arthropoda","Insecta","Ancistrocerus gazella",22,"Toronto"
"Animalia","Arthropoda","Insecta","Ancyloxypha numitor",15,"Toronto"
"Animalia","Arthropoda","Insecta","Andrena dunningi",11,"Toronto"
"Animalia","Arthropoda","Insecta","Andrena hirticincta",15,"Toronto"
"Animalia","Arthropoda","Insecta","Antheraea polyphemus",27,"Toronto"
"Animalia","Arthropoda","Insecta","Anthidium manicatum",25,"Toronto"
"Animalia","Arthropoda","Insecta","Anthocomus equestris",12,"Toronto"
"Animalia","Arthropoda","Insecta","Aphis nerii",13,"Toronto"
"Animalia","Arthropoda","Insecta","Apis mellifera",208,"Toronto"
"Animalia","Arthropoda","Insecta","Atteva aurea",11,"Toronto"
"Animalia","Arthropoda","Insecta","Bembix americana",11,"Toronto"
"Animalia","Arthropoda","Insecta","Bicyrtes quadrifasciatus",14,"Toronto"
"Animalia","Arthropoda","Insecta","Boisea trivittata",43,"Toronto"
"Animalia","Arthropoda","Insecta","Bombus bimaculatus",25,"Toronto"
"Animalia","Arthropoda","Insecta","Bombus citrinus",11,"Toronto"
"Animalia","Arthropoda","Insecta","Bombus griseocollis",54,"Toronto"
"Animalia","Arthropoda","Insecta","Bombus impatiens",92,"Toronto"
"Animalia","Arthropoda","Insecta","Bombus rufocinctus",54,"Toronto"
"Animalia","Arthropoda","Insecta","Calopteryx maculata",78,"Toronto"
"Animalia","Arthropoda","Insecta","Camponotus novaeboracensis",11,"Toronto"
"Animalia","Arthropoda","Insecta","Camponotus pennsylvanicus",44,"Toronto"
"Animalia","Arthropoda","Insecta","Cantharis livida",21,"Toronto"
"Animalia","Arthropoda","Insecta","Carabus granulatus",13,"Toronto"
"Animalia","Arthropoda","Insecta","Carabus nemoralis",13,"Toronto"
"Animalia","Arthropoda","Insecta","Cassida rubiginosa",14,"Toronto"
"Animalia","Arthropoda","Insecta","Cercyonis pegala",19,"Toronto"
"Animalia","Arthropoda","Insecta","Chinavia hilaris",17,"Toronto"
"Animalia","Arthropoda","Insecta","Chrysoteuchia topiarius",12,"Toronto"
"Animalia","Arthropoda","Insecta","Cicindela sexguttata",25,"Toronto"
"Animalia","Arthropoda","Insecta","Cisseps fulvicollis",19,"Toronto"
"Animalia","Arthropoda","Insecta","Coccinella septempunctata",55,"Toronto"
"Animalia","Arthropoda","Insecta","Coenonympha tullia",20,"Toronto"
"Animalia","Arthropoda","Insecta","Colias eurytheme",29,"Toronto"
"Animalia","Arthropoda","Insecta","Colias philodice",61,"Toronto"
"Animalia","Arthropoda","Insecta","Colletes inaequalis",23,"Toronto"
"Animalia","Arthropoda","Insecta","Crambus agitatellus",35,"Toronto"
"Animalia","Arthropoda","Insecta","Crambus laqueatellus",16,"Toronto"
"Animalia","Arthropoda","Insecta","Crambus praefectellus",11,"Toronto"
"Animalia","Arthropoda","Insecta","Ctenucha virginica",40,"Toronto"
"Animalia","Arthropoda","Insecta","Cydalima perspectalis",43,"Toronto"
"Animalia","Arthropoda","Insecta","Danaus plexippus",233,"Toronto"
"Animalia","Arthropoda","Insecta","Delphinia picta",21,"Toronto"
"Animalia","Arthropoda","Insecta","Diabrotica undecimpunctata",21,"Toronto"
"Animalia","Arthropoda","Insecta","Dioctria hyalipennis",37,"Toronto"
"Animalia","Arthropoda","Insecta","Dissosteira carolina",15,"Toronto"
"Animalia","Arthropoda","Insecta","Dolichovespula arenaria",37,"Toronto"
"Animalia","Arthropoda","Insecta","Dolichovespula maculata",82,"Toronto"
"Animalia","Arthropoda","Insecta","Efferia aestuans",16,"Toronto"
"Animalia","Arthropoda","Insecta","Elkalyce comyntas",33,"Toronto"
"Animalia","Arthropoda","Insecta","Enallagma civile",24,"Toronto"
"Animalia","Arthropoda","Insecta","Epargyreus clarus",58,"Toronto"
"Animalia","Arthropoda","Insecta","Eristalis dimidiata",24,"Toronto"
"Animalia","Arthropoda","Insecta","Eristalis transversa",26,"Toronto"
"Animalia","Arthropoda","Insecta","Erynnis baptisiae",44,"Toronto"
"Animalia","Arthropoda","Insecta","Erythemis simplicicollis",37,"Toronto"
"Animalia","Arthropoda","Insecta","Eulithis diversilineata",13,"Toronto"
"Animalia","Arthropoda","Insecta","Eumenes fraternus",24,"Toronto"
"Animalia","Arthropoda","Insecta","Eupeodes americanus",12,"Toronto"
"Animalia","Arthropoda","Insecta","Euphydryas phaeton",11,"Toronto"
"Animalia","Arthropoda","Insecta","Euphyes vestris",22,"Toronto"
"Animalia","Arthropoda","Insecta","Euptychia cymela",33,"Toronto"
"Animalia","Arthropoda","Insecta","Eutrapela clemataria",11,"Toronto"
"Animalia","Arthropoda","Insecta","Forficula auricularia",15,"Toronto"
"Animalia","Arthropoda","Insecta","Galasa nigrinodis",14,"Toronto"
"Animalia","Arthropoda","Insecta","Glaucopsyche lygdamus",31,"Toronto"
"Animalia","Arthropoda","Insecta","Graphocephala coccinea",40,"Toronto"
"Animalia","Arthropoda","Insecta","Gryllus pennsylvanicus",17,"Toronto"
"Animalia","Arthropoda","Insecta","Haematopis grataria",17,"Toronto"
"Animalia","Arthropoda","Insecta","Halictus ligatus",27,"Toronto"
"Animalia","Arthropoda","Insecta","Halyomorpha halys",89,"Toronto"
"Animalia","Arthropoda","Insecta","Halysidota tessellaris",23,"Toronto"
"Animalia","Arthropoda","Insecta","Harmonia axyridis",142,"Toronto"
