"datasetKey","scientificName","acceptedScientificName","kingdom","genus","species","decimalLongitude","decimalLatitude","coordinateUncertaintyInMeters","year","month","day","eventDate","verbatimEventDate"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-76.697733,44.467346,NA,2020,4,11,"2020-04-11T15:11:02","2020-04-11 3:11:02 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-80.521322,43.268061,NA,2020,4,12,"2020-04-12T13:31:00","2020/04/12 1:31 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-80.467975,43.597058,NA,2020,4,19,"2020-04-19T14:49:00","2020/04/19 2:49 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-79.796859,40.534345,8,2020,4,25,"2020-04-25T14:59:55","Sat Apr 25 2020 14:59:55 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-86.900354,35.76222,22,2020,4,27,"2020-04-27T00:00:00","2020/04/27 5:16 PM UTC"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-87.598717,37.991233,5,2020,4,30,"2020-04-30T17:15:39","Thu Apr 30 2020 17:15:39 GMT-0500 (CDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-79.460709,36.095007,65,2020,4,10,"2020-04-10T14:55:25","Fri Apr 10 2020 14:55:25 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-81.287242,42.97151,25,2020,4,1,"2020-04-01T12:34:16","2020-04-01 12:34:16 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-81.28733,42.971419,10,2020,4,1,"2020-04-01T12:44:30","2020-04-01 12:44:30 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-81.287185,42.971394,10,2020,4,1,"2020-04-01T12:41:17","2020-04-01 12:41:17 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.226219,45.210692,100,2020,5,2,"2020-05-02T08:27:39","2020-05-02 08:27:39"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.225253,45.209649,100,2020,5,2,"2020-05-02T08:18:08","2020-05-02 08:18:08"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.222816,45.206175,100,2020,5,2,"2020-05-02T07:21:02","2020-05-02 07:21:02"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.229126,45.215673,100,2020,5,2,"2020-05-02T09:05:58","2020-05-02 09:05:58"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-83.766667,42.272279,10,2020,5,17,"2020-05-17T18:00:56","Sun May 17 2020 18:00:56 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-83.766688,42.272329,5,2020,5,17,"2020-05-17T18:01:38","Sun May 17 2020 18:01:38 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-81.201769,43.187633,NA,2020,5,23,"2020-05-23T15:34:00","2020/05/23 3:34 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-76.223881,45.204527,12,2020,5,24,"2020-05-24T17:06:00","2020/05/24 5:06 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-78.248724,44.340383,3,2020,5,30,"2020-05-30T09:31:54","2020-05-30 9:31:54 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-83.738243,42.267049,30,2020,5,31,"2020-05-31T15:49:50","Sun May 31 2020 15:49:50 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-81.049743,42.710875,15,2020,5,25,"2020-05-25T12:27:00","2020/05/25 12:27 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-80.218548,43.542211,5,2020,5,30,"2020-05-30T14:59:01","Sat May 30 2020 14:59:01 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-85.49583,40.897465,11,2020,5,14,"2020-05-14T17:13:45","Thu May 14 2020 17:13:45 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-79.978741,43.69251,595,2020,5,29,"2020-05-29T20:12:00","2020/05/29 8:12 PM -0400"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-76.841921,44.388325,175,2020,5,27,"2020-05-27T15:37:51","Wed May 27 2020 15:37:51 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-80.486544,43.510933,286,2020,5,31,"2020-05-31T09:29:00","2020/05/31 9:29 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-79.978741,43.69251,595,2020,5,29,"2020-05-29T20:12:00","2020/05/29 8:12 PM -0400"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-81.81494,43.107851,10,2020,5,31,"2020-05-31T07:58:00","2020/05/31 7:58 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-79.7294,43.454547,53,2020,5,19,"2020-05-19T15:08:34","2020-05-19 3:08:34 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-81.641964,43.164397,NA,2020,5,24,"2020-05-24T12:46:00","2020/05/24 12:46 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-83.125754,40.121483,10,2020,5,24,"2020-05-24T10:42:32","Sun May 24 2020 10:42:32 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-73.349318,42.057945,8,2020,5,28,"2020-05-28T13:58:00","2020/05/28 1:58 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-83.24598,42.523762,5,2020,6,1,"2020-06-01T15:05:13","Mon Jun 01 2020 15:05:13 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-87.705645,41.920879,10,2020,6,4,"2020-06-04T08:25:40","Thu Jun 04 2020 08:25:40 GMT-0500 (CDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.26042,45.155395,100,2020,6,6,"2020-06-06T08:14:30","2020-06-06 08:14:30"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.261845,45.155031,100,2020,6,6,"2020-06-06T07:51:43","2020-06-06 07:51:43"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-80.529579,43.527442,4,2020,6,6,"2020-06-06T18:52:40","Sat Jun 06 2020 18:52:40 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-76.841778,44.388329,16,2020,6,13,"2020-06-13T15:28:05","Sat Jun 13 2020 15:28:05 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-79.97983,43.694471,244,2020,6,19,"2020-06-19T13:22:00","2020/06/19 1:22 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-72.096031,45.088214,30,2020,6,20,"2020-06-20T13:54:00","2020/06/20 1:54 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-72.109925,45.076861,30,2020,6,20,"2020-06-20T14:41:00","2020/06/20 2:41 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.260849,45.155184,100,2020,6,6,"2020-06-06T13:05:21","2020-06-06 13:05:21"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.225107,45.20968,100,2020,6,6,"2020-06-06T13:49:58","2020-06-06 13:49:58"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-83.711805,42.253929,10,2020,6,28,"2020-06-28T21:40:41","Sun Jun 28 2020 21:40:41 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-81.181961,42.970056,NA,2020,6,30,"2020-06-30T06:19:41","2020-06-30 6:19:41 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-76.134783,44.44311,100,2020,6,20,"2020-06-20T14:34:12","2020-06-20 14:34:12"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-80.2335,43.53985,12,2020,6,25,"2020-06-25T14:52:39","Thu Jun 25 2020 14:52:39 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-76.132984,44.444056,100,2020,6,20,"2020-06-20T09:50:26","2020-06-20 09:50:26"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-79.153703,43.150833,NA,2020,6,12,"2020-06-12T17:01:00","2020/06/12 5:01 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-78.8966,42.43253,NA,2020,6,7,"2020-06-07T16:12:00","2020/06/07 4:12 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-78.76139,42.715607,27599,2020,6,2,"2020-06-02T10:53:53","Tue Jun 02 2020 10:53:53 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-73.828565,40.953438,73,2020,6,3,"2020-06-03T22:24:30","2020-06-03T18:24:30-04:00"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-83.134648,42.460592,2669,2020,6,23,"2020-06-23T10:04:00","2020/06/23 10:04 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-79.401763,43.835358,5,2020,6,13,"2020-06-13T18:07:30","Sat Jun 13 2020 18:07:30 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-78.248692,44.340499,4,2020,7,1,"2020-07-01T14:50:58","2020-07-01 2:50:58 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-81.265607,43.043298,8,2020,7,1,"2020-07-01T16:53:00","2020/07/01 4:53 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-79.208729,43.857688,4,2020,7,1,"2020-07-01T18:06:00","2020/07/01 6:06 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-76.640493,44.395756,NA,2020,7,1,"2020-07-01T16:14:36","2020-07-01 4:14:36 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-85.539787,38.101354,10,2020,7,9,"2020-07-09T09:15:39","Thu Jul 09 2020 09:15:39 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.920785,45.567208,18,2020,7,12,"2020-07-12T17:54:00","Sun Jul 12 2020 17:54:00 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.921586,45.567238,10,2020,7,12,"2020-07-12T17:51:24","Sun Jul 12 2020 17:51:24 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.959198,45.702134,29,2020,7,10,"2020-07-10T12:13:47","Fri Jul 10 2020 12:13:47 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.915348,45.646117,14,2020,7,14,"2020-07-14T15:22:01","Tue Jul 14 2020 15:22:01 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-77.569216,44.405294,NA,2020,7,12,"2020-07-12T13:44:01","2020-07-12 1:44:01 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.921604,45.56736,24,2020,7,12,"2020-07-12T16:08:45","Sun Jul 12 2020 16:08:45 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.955244,45.702615,20,2020,7,10,"2020-07-10T12:07:19","Fri Jul 10 2020 12:07:19 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-80.110707,40.337066,5,2020,7,14,"2020-07-14T10:20:27","Tue Jul 14 2020 10:20:27 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.888937,45.665332,29,2020,7,17,"2020-07-17T16:35:12","Fri Jul 17 2020 16:35:12 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.915469,45.646045,8,2020,7,14,"2020-07-14T15:23:41","Tue Jul 14 2020 15:23:41 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-80.258295,43.491322,64,2020,7,22,"2020-07-22T11:22:54","Wed Jul 22 2020 11:22:54 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-78.172314,44.262735,NA,2020,7,7,"2020-07-07T16:43:28","2020-07-07 4:43:28 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-80.736043,43.390407,8,2020,7,1,"2020-07-01T13:27:40","Wed Jul 01 2020 13:27:40 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-81.264636,42.97071,10,2020,7,23,"2020-07-23T07:13:00","2020/07/23 7:13 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-74.406091,45.543548,100,2020,7,27,"2020-07-27T07:34:19","2020-07-27 07:34:19"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.925047,45.568138,9,2020,7,28,"2020-07-28T17:40:47","Tue Jul 28 2020 17:40:47 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.884909,45.67842,55,2020,7,17,"2020-07-17T17:38:25","Fri Jul 17 2020 17:38:25 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.884665,45.662255,14,2020,7,17,"2020-07-17T15:59:55","Fri Jul 17 2020 15:59:55 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.886926,45.663626,11,2020,7,17,"2020-07-17T16:19:49","Fri Jul 17 2020 16:19:49 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.928132,45.726103,18,2020,7,6,"2020-07-06T17:18:55","Mon Jul 06 2020 17:18:55 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.9225,45.567314,29,2020,7,18,"2020-07-18T15:43:40","Sat Jul 18 2020 15:43:40 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.961864,45.709128,20,2020,7,20,"2020-07-20T20:43:21","Mon Jul 20 2020 20:43:21 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.920301,45.686275,6,2020,7,20,"2020-07-20T12:08:48","Mon Jul 20 2020 12:08:48 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.920734,45.686929,53,2020,7,20,"2020-07-20T12:15:18","Mon Jul 20 2020 12:15:18 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-80.233437,43.539908,16,2020,7,31,"2020-07-31T09:28:20","Fri Jul 31 2020 09:28:20 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.880424,45.676782,9,2020,7,17,"2020-07-17T17:47:06","Fri Jul 17 2020 17:47:06 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.936731,45.801825,8,2020,7,22,"2020-07-22T11:12:00","Wed Jul 22 2020 11:12:00 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-75.922503,45.567411,27,2020,7,18,"2020-07-18T15:41:08","Sat Jul 18 2020 15:41:08 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Acer nigrum F.Michx.","Acer nigrum F.Michx.","Plantae","Acer","Acer nigrum",-79.067619,43.123772,48,2020,7,25,"2020-07-25T15:42:00","2020/07/25 3:42 PM EDT"
