"datasetKey","scientificName","acceptedScientificName","kingdom","genus","species","decimalLongitude","decimalLatitude","coordinateUncertaintyInMeters","year","month","day","eventDate","verbatimEventDate"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-76.549355,39.421134,15,2020,3,16,"2020-03-16T09:56:00","2020/03/16 9:56 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-73.48872,40.77517,32,2020,3,22,"2020-03-22T14:44:18","Sun Mar 22 2020 14:44:18 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-78.305668,44.338781,4,2020,3,21,"2020-03-21T09:54:00","2020/03/21 9:54 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-79.391062,37.75237,4,2020,3,20,"2020-03-20T15:40:55","Fri Mar 20 2020 15:40:55 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-79.654876,43.550221,10,2020,3,17,"2020-03-17T07:03:00","2020/03/17 7:03 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-79.34921,39.717702,189,2020,3,24,"2020-03-24T12:36:00","2020/03/24 12:36 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-83.254263,42.30075,10,2020,3,30,"2020-03-30T16:38:29","Mon Mar 30 2020 16:38:29 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-78.380688,39.65715,NA,2020,3,29,"2020-03-29T12:11:00","2020/03/29 12:11 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-75.367233,37.897731,NA,2020,3,22,"2020-03-22T10:40:00","2020/03/22 10:40 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-79.736291,43.734539,47,2020,3,29,"2020-03-29T14:00:57","Sun Mar 29 2020 14:00:57 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-74.824253,43.1334,61,2020,3,30,"2020-03-30T10:31:00","2020/03/30 10:31 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-84.571507,39.316352,61,2020,3,25,"2020-03-25T08:43:00","2020/03/25 8:43 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-80.445,43.569307,27474,2020,3,28,"2020-03-28T00:00:00","2020-03-28"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-81.373342,35.544411,65,2020,3,24,"2020-03-24T17:40:21","Tue Mar 24 2020 17:40:21 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-73.503248,41.801452,93,2020,3,16,"2020-03-16T00:47:19","Mon Mar 16 2020 00:47:19 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-76.193139,38.891414,10748,2020,3,8,"2020-03-08T08:15:26","2020-03-08 8:15:26 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-73.146182,42.552139,2411338,2020,3,25,"2020-03-25T07:52:16","Wed Mar 25 2020 07:52:16 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-76.244578,44.995253,488,2020,4,2,"2020-04-02T12:13:00","2020/04/02 12:13 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-79.685312,44.40245,5,2020,4,3,"2020-04-03T14:04:09","Fri Apr 03 2020 14:04:09 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-73.034898,44.491835,975,2020,4,5,"2020-04-05T00:00:00","2020-04-05"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-70.506602,43.34549,9,2020,4,10,"2020-04-10T00:00:00","2020/04/10 2:11 PM UTC"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-72.470173,43.168429,4,2020,4,12,"2020-04-12T12:08:00","2020/04/12 12:08 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-72.655395,43.070684,977,2020,4,10,"2020-04-10T16:10:00","2020/04/10 4:10 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-78.548542,37.403092,25,2020,4,6,"2020-04-06T16:32:00","2020/04/06 4:32 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-77.430814,38.861027,NA,2020,4,16,"2020-04-16T00:00:00","2020-04-16"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-79.337416,45.015058,61,2020,4,10,"2020-04-10T12:53:00","2020/04/10 12:53 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-76.456643,41.000212,202,2020,4,14,"2020-04-14T00:00:00","2020-04-14"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-74.127146,44.324461,1992,2020,4,16,"2020-04-16T20:30:00","2020/04/16 8:30 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-73.039852,44.489293,1087,2020,4,14,"2020-04-14T00:00:00","2020-04-14"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-82.492187,36.414047,13,2020,4,20,"2020-04-20T15:25:00","2020/04/20 3:25 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-72.628813,44.938492,27253,2020,4,20,"2020-04-20T11:06:00","2020/04/20 11:06 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-69.782693,44.363863,NA,2020,4,14,"2020-04-14T00:00:00","2020/04/14 10:49 AM UTC"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-77.716997,43.304295,112,2020,4,19,"2020-04-19T08:57:00","2020/04/19 8:57 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-70.181636,43.901835,89,2020,4,19,"2020-04-19T09:04:28","Sun Apr 19 2020 09:04:28 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-81.468692,41.06476,985,2020,4,21,"2020-04-21T18:55:09","Tue Apr 21 2020 18:55:09 GMT-0400 (EDT)"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-71.140852,48.337479,4,2020,4,18,"2020-04-18T11:51:00","2020/04/18 11:51 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-84.955057,46.77049,122,2020,4,18,"2020-04-18T10:25:00","2020/04/18 10:25 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-77.718569,43.305465,335,2020,4,19,"2020-04-19T10:13:00","2020/04/19 10:13 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-73.151167,44.375872,384,2020,4,22,"2020-04-22T00:00:00","2020-04-22"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-80.219596,43.502091,9,2020,4,22,"2020-04-22T08:19:58","2020-04-22 8:19:58 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-77.038778,39.026008,NA,2020,4,23,"2020-04-23T08:36:00","2020/04/23 8:36 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-76.213201,44.914862,3462,2020,4,25,"2020-04-25T07:08:00","2020/04/25 7:08 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-89.151016,42.306277,109,2020,4,26,"2020-04-26T08:57:00","2020/04/26 8:57 AM CDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-75.257214,39.892152,565,2020,4,25,"2020-04-25T12:36:00","2020/04/25 12:36 PM UTC"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-72.655395,43.070645,977,2020,4,27,"2020-04-27T16:30:00","2020/04/27 4:30 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-72.997535,44.403055,6,2020,4,29,"2020-04-29T09:32:00","2020/04/29 9:32 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-85.132327,42.277635,1953,2020,4,24,"2020-04-24T17:14:00","2020/04/24 5:14 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-80.65939,41.994039,27723,2020,4,9,"2020-04-09T10:25:00","2020/04/09 10:25 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-83.366374,42.546316,31,2020,4,8,"2020-04-08T00:00:00","2020/04/08 1:28 AM UTC"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-88.923035,42.276135,4,2020,4,22,"2020-04-22T11:18:00","2020/04/22 11:18 AM CDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-78.192969,44.261151,184,2020,4,17,"2020-04-17T11:16:00","2020/04/17 11:16 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-85.132327,42.277635,1953,2020,4,19,"2020-04-19T10:31:00","2020/04/19 10:31 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-80.657688,43.182597,31,2020,5,1,"2020-05-01T18:46:00","2020/05/01 6:46 PM HST"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-78.247893,44.340187,41,2020,5,2,"2020-05-02T09:37:00","2020/05/02 9:37 AM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-79.117632,45.071753,229,2020,5,5,"2020-05-05T13:04:00","2020/05/05 1:04 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-72.479789,45.345054,27190,2020,5,2,"2020-05-02T12:33:00","2020/05/02 12:33 PM EDT"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","Accipiter striatus Vieillot, 1808","Accipiter striatus Vieillot, 1808","Animalia","Accipiter","Accipiter striatus",-83.829148,42.461119,112,2020,5,5,"2020-05-05T15:59:00","2020/05/05 3:59 PM EDT"
