"datasetKey","scientificName","acceptedScientificName","kingdom","genus","species","decimalLongitude","decimalLatitude","coordinateUncertaintyInMeters","year","month","day","eventDate","verbatimEventDate"
"f3f03cbf-1a01-4739-ae15-c1355b8c2dbf","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-75.824182,41.245498,1125,2015,8,31,"2015-08-31T00:00:00","2015-8-31"
"c8d12f8a-7e39-4e2c-92d7-825d590ad15b","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-86.496783,44.071667,NA,2014,7,27,"2014-07-27T00:00:00",NA
"c8d12f8a-7e39-4e2c-92d7-825d590ad15b","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-85.714732,44.984717,NA,2014,8,6,"2014-08-06T00:00:00",NA
"f3f03cbf-1a01-4739-ae15-c1355b8c2dbf","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-75.918,41.4744,NA,2014,8,13,"2014-08-13T00:00:00","2014-8-13"
"2fd02649-fc08-4957-9ac5-2830e072c097","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-70,47,NA,2014,9,5,"2014-09-05T00:00:00","05 septembre 2014"
"f3f03cbf-1a01-4739-ae15-c1355b8c2dbf","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-79.3212,39.86367,50,2014,9,28,"2014-09-28T00:00:00","2014-9-28"
"f3f03cbf-1a01-4739-ae15-c1355b8c2dbf","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-78.047835,41.452768,100,2013,5,20,"2013-05-20T00:00:00",NA
"c8d12f8a-7e39-4e2c-92d7-825d590ad15b","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-84.06638,42.35775,NA,2013,6,27,"2013-06-27T00:00:00",NA
"0348540a-e644-4496-89d3-c257da9ad776","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-73.623333,46.343889,NA,2013,7,12,"2013-07-12T00:00:00",NA
"d9522343-146c-4d6b-b312-543d4d8ca0e8","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-78.58276,44.0279779990572,4,2013,8,21,"2013-08-21T00:00:00",NA
"0348540a-e644-4496-89d3-c257da9ad776","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-73.657708,46.356067,NA,2013,9,13,"2013-09-13T00:00:00",NA
"c8d12f8a-7e39-4e2c-92d7-825d590ad15b","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-85.746658,43.895916,NA,2013,9,17,"2013-09-17T00:00:00",NA
"2fd02649-fc08-4957-9ac5-2830e072c097","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-78.74,48.473889,NA,2012,7,14,"2012-07-14T00:00:00","14 juillet 2012"
"c8d12f8a-7e39-4e2c-92d7-825d590ad15b","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-85.023102,44.691469,NA,2012,7,11,"2012-07-11T00:00:00",NA
"ad43e954-dd79-4986-ae34-9ccdbd8bf568","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-73.15,45.55,NA,2012,7,10,"2012-07-10T00:00:00",NA
"0348540a-e644-4496-89d3-c257da9ad776","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-74.515556,46.369444,NA,2012,8,18,"2012-08-18T00:00:00",NA
"f3f03cbf-1a01-4739-ae15-c1355b8c2dbf","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-77.468791,41.662863,5329,2012,8,16,"2012-08-16T00:00:00",NA
"f3f03cbf-1a01-4739-ae15-c1355b8c2dbf","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-79.258647,40.382273,3000,2012,8,24,"2012-08-24T00:00:00",NA
"c01696db-a5fe-4d3a-8b26-90760604774b","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-84.396306,42.766972,NA,2011,7,15,"2011-07-15T00:00:00",NA
"2fd02649-fc08-4957-9ac5-2830e072c097","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-73.930036,45.075964,NA,2011,7,2,"2011-07-02T00:00:00","02 juillet 2011"
"d9522343-146c-4d6b-b312-543d4d8ca0e8","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-78.81839,44.7223579990568,10,2011,7,11,"2011-07-11T00:00:00",NA
"a36438d0-bec7-4b7b-9bfa-2c31e7610c39","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-91.371389,47.816667,NA,2011,7,26,"2011-07-26T00:00:00",NA
"d9522343-146c-4d6b-b312-543d4d8ca0e8","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-78.794019,44.6160029990568,6,2011,8,9,"2011-08-09T00:00:00",NA
"c4a5efee-4c61-45d8-bd7a-6275b2388308","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-73.355556,52.026389,NA,2011,8,23,"2011-08-23T00:00:00","23 août 2011"
"a36438d0-bec7-4b7b-9bfa-2c31e7610c39","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-91.7125,47.793056,NA,2011,8,16,"2011-08-16T00:00:00",NA
"0df1ebee-0ce6-4fe1-9cd7-ee959670a880","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-91.7125,47.793056,NA,2011,8,16,"2011-08-16T00:00:00","8/16/2011"
"f3f03cbf-1a01-4739-ae15-c1355b8c2dbf","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-79.814806,42.112027,1000,2011,8,12,"2011-08-12T00:00:00","2011-8-12"
"c01696db-a5fe-4d3a-8b26-90760604774b","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-84.372167,42.764167,NA,2010,7,5,"2010-07-05T00:00:00",NA
"f3f03cbf-1a01-4739-ae15-c1355b8c2dbf","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-77.856812,41.430873,2879,2010,7,2,"2010-07-02T00:00:00",NA
"d9522343-146c-4d6b-b312-543d4d8ca0e8","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-78.704722,44.7124719990568,7,2010,8,23,"2010-08-23T00:00:00",NA
"f3f03cbf-1a01-4739-ae15-c1355b8c2dbf","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-79.204922,40.3714009990688,NA,2010,8,19,"2010-08-19T00:00:00",NA
"f3f03cbf-1a01-4739-ae15-c1355b8c2dbf","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-79.2174,40.3790499990688,NA,2010,8,19,"2010-08-19T00:00:00",NA
"c4a5efee-4c61-45d8-bd7a-6275b2388308","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-71.990833,46.195278,NA,2009,6,NA,"2009-06-01T00:00:00","juin 2009"
"c4a5efee-4c61-45d8-bd7a-6275b2388308","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-69.310833,48.478056,NA,2009,7,10,"2009-07-10T00:00:00","10 juillet 2009"
"c8d12f8a-7e39-4e2c-92d7-825d590ad15b","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-86.4854,44.010617,NA,2009,7,26,"2009-07-26T00:00:00",NA
"c8d12f8a-7e39-4e2c-92d7-825d590ad15b","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-87.601917,46.6286,930,2009,7,14,"2009-07-14T00:00:00",NA
"f3f03cbf-1a01-4739-ae15-c1355b8c2dbf","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-74.844369,41.3656329990642,NA,2009,7,29,"2009-07-29T00:00:00",NA
"c4a5efee-4c61-45d8-bd7a-6275b2388308","Agrostis scabra Willd.","Agrostis scabra Willd.","Plantae","Agrostis","Agrostis scabra",-71.894722,46.380556,NA,2009,8,NA,"2009-08-01T00:00:00","août 2009"
